1,何将军,44.54347296253508
2,郑广文,25.084371471981942
3,隐者,17.81738918501403
4,归客,13.363041888760522
5,李中丞,13.363041888760522
6,韦卿,10.650351308101811
7,太平公主,8.908694592507015
8,大君,8.908694592507015
9,田窦,8.908694592507015
10,新知,8.908694592507015
11,何人,8.908694592507015
12,祁乐,8.908694592507015
13,李二,8.908694592507015
14,扈从,7.549541585435336
15,韩嫣,7.522400231387125
16,樵隐,6.711470015170796
17,伊皋,6.455286609778385
18,崔都水,6.136105870267234
19,娼家,5.689818767638815
20,裴迪,5.325175654050906
21,舍弟,4.941885885541228
22,微臣,4.785003032928103
23,萧相,4.749811509147343
24,苗员外,4.749811509147343
25,官属,4.514245437834576
26,中书侍郎,4.454347296253507
27,梁家,4.454347296253507
28,妖童,4.454347296253507
29,五公,4.454347296253507
30,元王,4.454347296253507
31,文后,4.454347296253507
32,苍黔,4.454347296253507
33,山祇,4.454347296253507
34,周司空,4.454347296253507
35,宾御,4.454347296253507
36,李庶子,4.454347296253507
37,圣后,4.454347296253507
38,师臣,4.454347296253507
39,高使君,4.454347296253507
40,王者,4.454347296253507
41,陈方,4.454347296253507
42,元后,4.454347296253507
43,子云,4.454347296253507
44,马常侍,4.454347296253507
45,马使,4.454347296253507
46,文雄,4.454347296253507
47,陈肃,4.454347296253507
48,赵李,4.454347296253507
49,萧朱,4.454347296253507
50,张公子,4.454347296253507
51,李将军,4.454347296253507
52,翟廷尉,4.454347296253507
53,田洗马,4.454347296253507
54,房主簿,4.454347296253507
55,李令,4.454347296253507
56,韦侍郎,4.454347296253507
57,魏丙,4.454347296253507
58,云骑,4.454347296253507
59,时俊,4.454347296253507
60,宗贤,4.454347296253507
61,幽叟,4.454347296253507
62,二臣,4.454347296253507
63,八校,4.454347296253507
64,三农,4.454347296253507
65,齐后,4.454347296253507
66,裴秀才,4.454347296253507
67,五柳,4.454347296253507
68,虞部苏员外,4.454347296253507
69,山家,4.454347296253507
70,钱少府,4.454347296253507
71,平子,4.454347296253507
72,於陵子,4.454347296253507
73,仙妓,4.454347296253507
74,上公,4.454347296253507
75,右补阙,4.454347296253507
76,上宰,4.454347296253507
77,天兵,4.454347296253507
78,李太守,4.454347296253507
79,丘经,4.454347296253507
80,来者,4.454347296253507
81,夫君,4.454347296253507
82,翊文,4.454347296253507
83,羽节,4.454347296253507
84,玉帝,4.454347296253507
85,微官,4.454347296253507
86,帝子,4.454347296253507
87,云中君,4.454347296253507
88,王昌龄裴迪,4.454347296253507
89,昙壁上人,4.454347296253507
90,兄维,4.454347296253507
91,大隐者,4.454347296253507
92,瞳矇,4.454347296253507
93,唐丞,4.454347296253507
94,苏十三,4.454347296253507
95,钟英彦,4.454347296253507
96,邦选,4.454347296253507
97,归者,4.454347296253507
98,二君,4.454347296253507
99,传人,4.454347296253507
100,桑女,4.454347296253507
101,紫阁隐者,4.454347296253507
102,韦繇,4.454347296253507
103,郑少府,4.454347296253507
104,何判官,4.454347296253507
105,昌浩,4.454347296253507
106,韦少,4.454347296253507
107,高驾,4.454347296253507
108,斛斯山人,4.454347296253507
109,东谿公,4.454347296253507
110,崔主簿,4.454347296253507
111,二李,4.454347296253507
112,之子,4.454347296253507
113,畅校书,4.454347296253507
114,故交,4.454347296253507
115,东林道士,4.454347296253507
116,上客,4.454347296253507
117,饮者,4.454347296253507
118,谦道人,4.454347296253507
119,张老舍,4.454347296253507
120,法澄上人,4.454347296253507
121,后来秀,4.454347296253507
122,五老翁,4.454347296253507
123,高适,4.454347296253507
124,时辈,4.454347296253507
125,名僧,4.454347296253507
126,郑生谷,4.454347296253507
127,张判官,4.454347296253507
128,使乎,4.454347296253507
129,东飞伯劳西飞燕,4.454347296253507
130,源少府,4.454347296253507
131,金仙,4.454347296253507
132,郑鄠,4.454347296253507
133,旷士,4.454347296253507
134,汉女,4.454347296253507
135,严郑,4.454347296253507
136,张邴,4.454347296253507
137,曾祝,4.454347296253507
138,古先,4.454347296253507
139,听者,4.454347296253507
140,诸官,4.454347296253507
141,中使,4.454347296253507
142,啖侯,4.454347296253507
143,王乔,4.454347296253507
144,源大少府,4.454347296253507
145,王十六,4.454347296253507
146,渔者,4.454347296253507
147,匠伯,4.454347296253507
148,英达,4.454347296253507
149,贤尹,4.454347296253507
150,县胥,4.454347296253507
151,孙员外,4.454347296253507
152,香署客,4.454347296253507
153,王维给事,4.454347296253507
154,杜相公,4.454347296253507
155,郭常侍,4.454347296253507
156,王舍人,4.454347296253507
157,同来客,4.454347296253507
158,归山客,4.454347296253507
159,紫髯将,4.454347296253507
160,羽林骑,4.454347296253507
161,高拾遗,4.454347296253507
162,岑郎中,4.454347296253507
163,韦员外,4.454347296253507
164,金华省郎,4.454347296253507
165,虞部韦郎中,4.454347296253507
166,杨驸马,4.454347296253507
167,萧史家,4.454347296253507
168,张舍人,4.454347296253507
169,粲上人,4.454347296253507
170,梁镇员外,4.454347296253507
171,三署客,4.454347296253507
172,五天僧,4.454347296253507
173,窦审,4.454347296253507
174,郑丰,4.454347296253507
175,济南生,4.454347296253507
176,云阳少府,4.454347296253507
177,万评事,4.454347296253507
178,千骑客,4.454347296253507
179,五陵儿,4.454347296253507
180,灵台客,4.454347296253507
181,张侍御,4.454347296253507
182,两仙翁,4.454347296253507
183,浑侍中,4.454347296253507
184,似萍者,4.454347296253507
185,李端校书,4.454347296253507
186,司空曙主簿耿湋,4.454347296253507
187,琴师,4.454347296253507
188,阮校尉,4.454347296253507
189,柳吴兴,4.454347296253507
190,守农,4.454347296253507
191,皇甫侍御,4.454347296253507
