辋川,2.326461289616839
滁城楼,2.0813689810056077
桥陵,2.0813689810056077
浐州,2.0813689810056077
翰林院,2.0813689810056077
蓝田,1.937976930235636
沣水,1.9130761704672836
辛夷坞,1.657070899380446
椒园,1.657070899380446
文杏馆,1.0406844905028039
宫槐陌,1.0406844905028039
南垞,1.0406844905028039
北垞,1.0406844905028039
长春宫,0.828535449690223
茱萸沜,0.828535449690223
栾家濑,0.828535449690223
灵湫,0.828535449690223
渼陂,0.8181592193199916
终南山,0.7612658844312248
华子冈,0.5203422452514019
蒲关,0.5203422452514019
浐水,0.5085784998160041
骊山,0.504001524243593
灞水,0.44703779563436
秦岭,0.3902566839385515
欹湖,0.38605710090419715
首阳山,0.37722339402322774
渭水,0.3387279054077991
高平,0.3114874714694258
商山,0.2874857494724903
泾县,0.26409150629037753
圃田,0.26409150629037753
济源,0.26409150629037753
总持寺,0.23126322011173425
樊川,0.19801928931435053
华严寺,0.18861169701161387
昭应,0.1884091971176031
秦川,0.17612622797260852
禅智寺,0.1739160154970258
石瓮寺,0.1739160154970258
紫阁峰,0.1739160154970258
青龙寺,0.16083352230821632
鄠县,0.15199958787378376
杜陵,0.13088961156180426
温泉宫,0.13008556131285048
漆园,0.13008556131285048
雁塔,0.11534396681273888
韦曲,0.11534396681273888
南郊,0.10788514306324505
灞陵,0.10242673351714317
西楼,0.09471882661738852
上阳宫,0.09420459855880155
阁道,0.09205949441002477
渭城,0.08644429323049818
东亭,0.08041676115410816
玉泉,0.07158106888589374
华清宫,0.07068823181343152
温泉,0.06343882370260207
郡楼,0.061715228254527806
帝城,0.06065312212850203
玉山,0.05540254658231584
三台,0.054675064987367746
高台,0.0496330714883293
慈恩寺,0.048907954015618746
长安,0.042794991471407993
咸阳,0.040044640950328496
别业,0.038823810523121394
