渭水,0.46575086993572384
终南山,2.15692000588847
帝城,0.06065312212850203
蓝田,1.8855991753644026
悟真寺,0.4625264402234685
孟城坳,0.828535449690223
华子冈,1.0406844905028039
商山,0.5339021061631962
欹湖,1.5442284036167886
辋川,1.4316684859180548
辛夷坞,1.657070899380446
漆园,0.13008556131285048
椒园,1.657070899380446
青龙寺,0.08041676115410816
文杏馆,1.0406844905028039
茱萸沜,0.828535449690223
宫槐陌,1.0406844905028039
南垞,1.0406844905028039
栾家濑,0.828535449690223
北垞,1.0406844905028039
圃田,0.26409150629037753
泾水,0.11142791485145642
沣水,2.434824216958361
首阳山,0.37722339402322774
黄河,0.035758002186100174
秦川,0.2348349706301447
京城,0.13491965973299894
灞水,0.5215440949067534
秦岭,0.6504278065642525
泾渭,0.46137586725095553
五陵,0.21447616716899837
华清宫,0.7775705499477468
江汉,0.049386893645992726
崆峒,0.062271466607470405
春明门,0.3114874714694258
皇州,0.07787186786735645
玉泉,0.07158106888589374
灞陵,0.20485346703428634
浐水,0.20343139992640163
淮南,0.038728661478889446
塞北,0.05656287748182804
咸阳,0.08008928190065699
杜陵,0.17451948208240567
长乐,0.05149549476232029
鄠县,0.15199958787378376
渼陂,1.090878959093322
长安,0.21397495735703997
关中,0.1072920873475238
桥陵,2.0813689810056077
骊山,0.1512004572730779
樊川,0.5940578679430516
上林,0.05066587579948819
陕,0.09651427522604929
渭城,0.17288858646099636
西楼,0.09471882661738852
离宫,0.054675064987367746
昭应,0.1884091971176031
灞亭,0.1196995698965111
紫阁峰,0.6956640619881032
益州,0.11142791485145642
曲江,0.03225134321909191
雁塔,0.11534396681273888
江南,0.024128568806512322
莲花峰,0.5203422452514019
石瓮寺,0.1739160154970258
浐州,2.0813689810056077
未央宫,0.11534396681273888
分水岭,0.161949586482928
宫,0.021098757254683246
绣岭宫,0.3114874714694258
华山,0.04735941330869426
汧阳,2.0813689810056077
韦曲,0.11534396681273888
郡楼,0.061715228254527806
禁苑,0.07450629927239334
上阳宫,0.09420459855880155
济源,0.26409150629037753
